ticker,name,market,locale,primary_exchange,type,active,currency_name,cik,composite_figi,share_class_figi,last_updated_utc,date_stamp
AAAIF,ALTERNATIVE INVSTMENT TR,otc,us,OTC Link,FUND,True,USD,,,,2025-07-01T07:00:02.257Z,2025-11-06
AABB,ASIA BROADBAND INC,otc,us,OTC Link,CS,True,USD,,BBG000CWNRN5,BBG001SGRBK5,2025-04-25T18:49:42.077Z,2025-11-06
AABKF,AAREAL BANK AG,otc,us,OTC Link,OS,True,USD,,,,2025-01-27T07:38:00.354Z,2025-11-06
AABVF,ABERDEEN INTL INC,otc,us,OTC Link,OS,True,USD,,BBG000BXKHJ4,BBG001S6XZ90,2025-07-01T06:57:33.389Z,2025-11-06
AACAF,AAC TECHS HLDGS INC ORD,otc,us,OTC Link,OS,True,USD,,,,2025-07-01T06:59:10.272Z,2025-11-06
AACAY,AAC TECHS HLDGS UNSP/ADR,otc,us,OTC Link,ADRC,True,USD,,BBG000VNTB62,BBG001T3PT80,2025-07-01T06:59:10.223Z,2025-11-06
AACS,AMER COMMERCE SOLTNS INC,otc,us,OTC Link,CS,True,USD,,BBG000JVQ2Q9,BBG001SBV1Z7,2024-05-03T08:45:10.673Z,2025-11-06
AACTF,AURORA SOLAR TECHNOLOGIES,otc,us,OTC Link,OS,True,USD,,BBG005BTJ9X6,BBG001STZM33,2025-07-01T07:00:09.794Z,2025-11-06
AAFRF,AIRTEL AFRICA PLC,otc,us,OTC Link,OS,True,USD,,,,2025-07-01T07:01:28.616Z,2025-11-06
AAGAF,SILVER47 EXPL CORP,otc,us,OTC Link,OS,True,USD,,BBG01R9X0N42,BBG01QN78F53,2025-08-25T20:28:46.149Z,2025-11-06
AAGC,ALL AMERICAN GOLD CORP,otc,us,OTC Link,CS,True,USD,,BBG000R4MM71,BBG001T948W9,2025-07-03T19:12:09.055Z,2025-11-06
AAGFF,AFTERMATH SILVER LTD ORD,otc,us,OTC Link,OS,True,USD,,BBG001ZZWS68,BBG001V0ZJL9,2025-08-21T16:51:26.931Z,2025-11-06
AAGH,AMERICA GREAT HEALTH,otc,us,OTC Link,CS,True,USD,,BBG003443HQ1,BBG003443JG8,2025-06-11T20:44:52.972Z,2025-11-06
AAGIY,AIA GROUP LTD S/ADR,otc,us,OTC Link,ADRC,True,USD,,BBG001R3QP52,BBG001V28NN4,2025-07-01T06:59:53.675Z,2025-11-06
AAGR,AFRICAN AGRI HLDGS INC,otc,us,OTC Link,CS,True,USD,,BBG00ZKGK0R2,BBG00ZKGK109,2024-10-16T06:56:30.618Z,2025-11-06
AAGRW,AFRICAN AGRI HLDGS WTS,otc,us,OTC Link,WARRANT,True,USD,,BBG00ZKXGR82,,2024-10-16T06:56:30.519Z,2025-11-06
AAGRY,ASTRA AGRO LESTR UNSP/ADR,otc,us,OTC Link,ADRC,True,USD,,BBG000KF9H79,BBG001T8KP46,2025-04-04T05:01:59.073Z,2025-11-06
AAHIF,ASAHI CO LTD ORD,otc,us,OTC Link,OS,True,USD,,,,2025-08-11T18:21:53.741Z,2025-11-06
AAIGF,AIA GROUP LTD ORD,otc,us,OTC Link,OS,True,USD,,,,2025-07-01T06:59:53.618Z,2025-11-06
AAIIQ,ALABAMA AIRCRAFT INDUS,otc,us,OTC Link,CS,True,USD,,BBG000HPGHW5,BBG001SD4Q88,2023-10-11T21:27:35.459Z,2025-11-06
AAIRF,AMERICAN AIRES INC,otc,us,OTC Link,OS,True,USD,,BBG00RD2H0V8,BBG00L8QSZF3,2025-04-29T03:39:45.628Z,2025-11-06
AAKAY,AAK AB UNSP/ADR,otc,us,OTC Link,ADRC,True,USD,,BBG01L562BD2,BBG01L562C77,2025-04-04T05:01:59.255Z,2025-11-06
AALBF,AALBERTS INDUS NV ORD,otc,us,OTC Link,OS,True,USD,,,,2021-09-28T00:10:12.175Z,2025-11-06
AALNS,ARRIVED HOMES 4 ALLEN,otc,us,Grey Market,OTHER,True,USD,,BBG01W7CPFH5,BBG01W7CPGF5,2025-07-21T06:55:27.909Z,2025-11-06
AAMAF,ATLAS MARA CO NVEST ORD,otc,us,OTC Link,OS,True,USD,,,,2021-12-10T07:30:30.598Z,2025-11-06
AAMCF,ALTISOURCE ASSET MGMT,otc,us,OTC Link,CS,True,USD,,BBG003PNL136,BBG003PNL145,2025-01-15T07:38:08.202Z,2025-11-06
AAMMF,ALMADEX MINERALS LTD,otc,us,OTC Link,OS,True,USD,,BBG00L1LR0B3,BBG00K66WBV1,2025-07-01T07:00:41.34Z,2025-11-06
AAMTF,ARMADA MERCANTILE LTD,otc,us,OTC Link,OS,True,USD,,BBG000K7V8F3,BBG001S6TJ73,2025-07-01T06:58:02.38Z,2025-11-06
AANNF,AROUNDTOWN SA ORD,otc,us,OTC Link,OS,True,USD,,,,2021-09-28T08:45:23.537Z,2025-11-06
AANTS,ARRIVED HOMES 3 ANTARES,otc,us,Grey Market,OTHER,True,USD,,BBG01X4WHT72,BBG01X4WHV68,2025-09-09T08:51:31.54Z,2025-11-06
AAPI,APPLE ISPORTS GROUP INC,otc,us,OTC Link,CS,True,USD,,BBG000CQN9X7,BBG001SGHPN2,2024-12-30T07:38:03.949Z,2025-11-06
AAPJ,AAP INC,otc,us,OTC Link,CS,True,USD,,BBG000BHS5L4,BBG001S6BY24,2025-05-16T06:54:23.459Z,2025-11-06
AAPT,ALL AMERICAN PET CO INC,otc,us,OTC Link,CS,True,USD,,BBG000R7ZH35,BBG001SM7HC0,2024-03-05T09:45:11.881Z,2025-11-06
AAQL,ANTIAGING QNTUM LGN A,otc,us,OTC Link,CS,True,USD,,BBG00CTT6WQ3,BBG00CTT6WR2,2024-03-27T08:45:12.292Z,2025-11-06
AARTY,AIRTEL AFRICA PLC ADR,otc,us,OTC Link,ADRC,True,USD,,BBG0175XTW30,BBG0175XTWY6,2025-07-01T07:01:28.659Z,2025-11-06
AARYS,ARRIVED HOMES 3 ARYA,otc,us,Grey Market,OTHER,True,USD,,BBG01W3H2Q52,BBG01W3H2R14,2025-07-16T06:56:27.103Z,2025-11-06
AASCF,ABERDEEN ASIAN SMALLR COS,otc,us,OTC Link,OS,True,USD,,,,2025-07-01T06:58:42.708Z,2025-11-06
AASLF,ASIA AIR SURVEY CO LTD,otc,us,OTC Link,OS,True,USD,,,,2025-07-10T07:00:26.866Z,2025-11-06
AASP,AGASSI SPORTS ENTERTMT,otc,us,OTC Link,CS,True,USD,,BBG000K2W621,BBG001S7JJF3,2025-03-31T08:46:46.383Z,2025-11-06
AASZF,ATLANTIC SAPPHIRE AS,otc,us,OTC Link,OS,True,USD,,,,2025-04-25T21:56:40.362Z,2025-11-06
AATC,AUTOSCOPE TECHS CORP,otc,us,OTC Link,CS,True,USD,,BBG011MC2100,BBG011MC2119,2025-05-20T20:00:44.732Z,2025-11-06
AATGF,ATI AIRTEST TECHS INC,otc,us,OTC Link,OS,True,USD,,BBG000DPPB70,BBG001S77XD7,2024-12-24T07:39:02.734Z,2025-11-06
AATRL,AMG CAP TR II 5.15% CONV,otc,us,OTC Link,PFD,True,USD,,,,2023-10-11T21:28:07.559Z,2025-11-06
AATV,ADAPTIVE AD SYSTEMS INC,otc,us,OTC Link,CS,True,USD,,BBG000DQDZ96,BBG001SGH8Q7,2025-04-29T03:21:12.821Z,2025-11-06
AAUAF,ALMADEN MINERALS LTD,otc,us,OTC Link,OS,True,USD,,BBG000DGFSY4,BBG001S7VVD4,2025-06-16T22:53:32.357Z,2025-11-06
AAUGF,AERO ENERGY LTD,otc,us,OTC Link,OS,True,USD,,BBG00ZNSRJ77,BBG001SF6B93,2025-07-01T07:01:05.739Z,2025-11-06
AAUKF,ANGLO AMER PLC,otc,us,OTC Link,OS,True,USD,,,,2025-07-01T05:00:45.9Z,2025-11-06
AAVMY,ABN AMR BK N V UNSP/ADR,otc,us,OTC Link,ADRC,True,USD,,BBG00PXGLFG8,BBG00PXGLG67,2025-04-04T05:01:59.59Z,2025-11-06
AAVVF,ADVANTAGE ENERGY LTD,otc,us,OTC Link,OS,True,USD,,BBG000C5QZ62,BBG001SDWVG7,2025-07-01T06:59:45.573Z,2025-11-06
AAVXF,ABIVAX SA ORD,otc,us,OTC Link,OS,True,USD,,,,2024-04-08T06:43:18.455Z,2025-11-06
AAWH,ASCEND WELLNESS HOLDNGS A,otc,us,OTC Link,OS,True,USD,,BBG00P4VKXR7,BBG010JWLP17,2025-04-25T18:50:52.566Z,2025-11-06
AAXT,AAMAXAN TRANSPORT GRP INC,otc,us,OTC Link,CS,True,USD,,BBG000BSVKZ8,BBG001SFRD87,2021-04-08T05:00:10.436Z,2025-11-06
AAYYY,AUSTRALIAN AGRCL UNSP/ADR,otc,us,OTC Link,ADRC,True,USD,,BBG002CND6S3,BBG002CND7J1,2025-07-01T06:58:57.935Z,2025-11-06
ABAKF,ABRDN ASIA-PAC INCOME FD,otc,us,OTC Link,OS,True,USD,,,,2025-08-19T16:24:24.077Z,2025-11-06
ABANF,AUTOMATIC BANK SERVICES,otc,us,OTC Link,OS,True,USD,,,,2021-09-29T08:45:24.326Z,2025-11-06
ABASF,ALBA SE,otc,us,Grey Market,OS,True,USD,,,,2024-10-30T16:53:21.35Z,2025-11-06
ABBAF,ABRDN ASIAN INCOME FUND,otc,us,OTC Link,OS,True,USD,,,,2025-07-01T07:00:04.369Z,2025-11-06
ABBB,AUBURN BANCORP INC,otc,us,OTC Link,CS,True,USD,,BBG000BMSFK2,BBG001SPRY52,2024-06-26T08:45:12.38Z,2025-11-06
ABBNY,ABB LTD SPONS ADR,otc,us,OTC Link,ADRC,True,USD,,BBG000DK5Q25,BBG001SDDMX9,2025-04-04T05:01:59.947Z,2025-11-06
ABBRF,ABRASILVER RESOURCE CORP,otc,us,OTC Link,OS,True,USD,,BBG00GBV2HN8,BBG001S60949,2025-08-11T21:47:36.826Z,2025-11-06
ABBY,ABBY INC,otc,us,OTC Link,CS,True,USD,,BBG001M8FVR1,BBG001V10SY1,2023-10-11T21:28:04.559Z,2025-11-06
ABCCF,ABC ARBITRAGE SA ORD,otc,us,OTC Link,OS,True,USD,,,,2024-07-25T06:46:03.782Z,2025-11-06
ABCFF,ABACUS MINING & EXPL ORD,otc,us,OTC Link,OS,True,USD,,BBG000JR8L77,BBG001S5XSV3,2025-07-01T06:58:02.036Z,2025-11-06
ABCP,AMBASE CORP,otc,us,OTC Link,CS,True,USD,,BBG000CY8Z05,BBG001S5Z4M4,2025-07-01T06:59:17.338Z,2025-11-06
ABCZF,ABCAM PLC ORD,otc,us,OTC Link,OS,True,USD,,,,2024-04-10T06:43:17.341Z,2025-11-06
ABDBY,ALM BRAND AS ADR,otc,us,OTC Link,ADRC,True,USD,,BBG00S028022,BBG00S0280T3,2025-04-04T05:02:00.135Z,2025-11-06
ABDDF,AB DYNAMICS PLC,otc,us,OTC Link,OS,True,USD,,,,2025-07-01T07:00:42.237Z,2025-11-06
ABDXF,ABINGDON HEALTH LTD,otc,us,OTC Link,OS,True,USD,,,,2025-07-01T07:01:02.364Z,2025-11-06
ABENU,ADVANCED BIOENERGY UNIT,otc,us,OTC Link,UNIT,True,USD,,BBG000WF8K89,BBG001T8VXS1,2022-04-27T05:00:10.193Z,2025-11-06
ABEPF,VISION LITHIUM INC,otc,us,OTC Link,OS,True,USD,,BBG000KKBJC5,BBG001S911N8,2024-11-26T21:05:32.643Z,2025-11-06
ABFRF,ABERFORTH SM CO PLC,otc,us,OTC Link,OS,True,USD,,,,2025-07-01T07:00:29.666Z,2025-11-06
ABFXF,ABF PAN ASIA BOND I/FD,otc,us,OTC Link,FUND,True,USD,,,,2022-07-28T06:52:19.035Z,2025-11-06
ABGOF,ABENGOA SA ORD,otc,us,OTC Link,OS,True,USD,,,,2022-01-03T08:06:16.945Z,2025-11-06
ABGSF,ABG SUNDAL COLLIER ASA,otc,us,OTC Link,OS,True,USD,,,,2021-09-28T00:11:01.075Z,2025-11-06
ABHBY,ALFEN BEHEER B V ADR,otc,us,OTC Link,ADRC,True,USD,,BBG00VVS7F31,BBG00VVS7FW9,2025-04-04T05:02:00.352Z,2025-11-06
ABILF,ABILITY INC ORD,otc,us,OTC Link,CS,True,USD,,,,2023-10-26T05:00:26.607Z,2025-11-06
ABIT,ATHENA BITCOIN GLOBAL,otc,us,OTC Link,CS,True,USD,,BBG000CKBF87,BBG001S6Y023,2025-07-29T21:02:53.852Z,2025-11-06
ABLE,ABLE ENERGY INC,otc,us,OTC Link,CS,True,USD,,BBG000C4DB08,BBG001S5NF60,2021-04-08T05:00:11.936Z,2025-11-06
ABLGF,ALTEN BOULOGNE-BILLANCORT,otc,us,OTC Link,OS,True,USD,,,,2023-09-21T08:45:18.499Z,2025-11-06
ABLT,AMERICAN BILTRITE INC,otc,us,OTC Link,CS,True,USD,,BBG000B9YFS6,BBG001S5N991,2025-07-17T19:10:48.093Z,2025-11-06
ABLZF,ABB LTD ZUERICH,otc,us,OTC Link,OS,True,USD,,,,2024-09-20T08:46:36.086Z,2025-11-06
ABMBF,ABCOURT MINES INC B,otc,us,OTC Link,OS,True,USD,,BBG000KS7RZ0,BBG001SBDFM0,2025-04-11T21:28:43.342Z,2025-11-06
ABMMF,PRODIGY GOLD NL,otc,us,OTC Link,OS,True,USD,,,,2025-07-01T07:00:20.072Z,2025-11-06
ABMRF,ABN AMRO GRP NV ORD,otc,us,OTC Link,OTHER,True,USD,,,,2025-02-14T15:17:16.471Z,2025-11-06
ABMT,ADVANCED BIOMEDICAL TECHS,otc,us,OTC Link,CS,True,USD,,BBG000RT11T1,BBG001SV7S36,2024-11-18T19:54:52.368Z,2025-11-06
ABNAF,ABEN GOLD CORP,otc,us,OTC Link,OS,True,USD,,BBG000C0KBR9,BBG001S5XP49,2025-06-10T17:56:48.213Z,2025-11-06
ABOIF,ABOITIZ EQUITY VNTRS INC,otc,us,OTC Link,OS,True,USD,,,,2022-04-01T06:49:23.884Z,2025-11-06
ABPR,AIRBORNE SEC & PROT SVCS,otc,us,OTC Link,CS,True,USD,,BBG000N8LW93,BBG001SGXLB6,2023-10-11T21:27:48.159Z,2025-11-06
ABQQ,AB INTL GROUP CORP NEW,otc,us,OTC Link,CS,True,USD,,BBG007B0Z921,BBG007B0Z930,2025-06-13T16:37:21.746Z,2025-11-06
ABRMF,ARBOR METALS CORP,otc,us,OTC Link,OS,True,USD,,BBG0141PQLH0,BBG002NJM3P0,2025-07-01T06:57:55.763Z,2025-11-06
ABSCF,AB SCIENCE PARIS ORD,otc,us,OTC Link,OS,True,USD,,,,2021-11-30T23:31:43.97Z,2025-11-06
ABSKF,ABACUS STORAGE KING,otc,us,OTC Link,OS,True,USD,,,,2025-07-01T07:01:40.098Z,2025-11-06
ABSOF,ABS-CBN HLDGS DEP RCPT,otc,us,OTC Link,OTHER,True,USD,,,,2025-04-07T06:48:24.513Z,2025-11-06
ABSSF,AIRBOSS OF AMERICA CORP,otc,us,OTC Link,OS,True,USD,,BBG000F70XS4,BBG001S80T14,2025-04-14T22:50:12.286Z,2025-11-06
ABTI,ALTEROLA BIOTECH INC,otc,us,OTC Link,CS,True,USD,,BBG000BZSC48,BBG001STHGW4,2025-04-17T06:44:27.12Z,2025-11-06
ABTZY,ABOITIZ EQTY VNT UNSP/ADR,otc,us,OTC Link,ADRC,True,USD,,BBG00329FNN9,BBG00329FPD5,2025-04-04T05:02:00.91Z,2025-11-06
ABVG,AFFINITY BEVERAGE GROUP,otc,us,OTC Link,CS,True,USD,,BBG000B9XHG6,BBG001S5NTN1,2021-04-08T05:00:12.636Z,2025-11-06
ABVN,ABV CONSULTING INC,otc,us,OTC Link,CS,True,USD,,BBG0072K6Y42,BBG0072K6Y51,2025-05-02T17:25:28.859Z,2025-11-06
ABWN,AIRBORNE WIRELES NTWK,otc,us,OTC Link,CS,True,USD,,BBG002DZZH25,BBG002DZZHT6,2023-10-11T21:28:26.559Z,2025-11-06
ABXXF,ABAXX TECHNOLOGIES INC,otc,us,OTC Link,OS,True,USD,,BBG00YM465M0,BBG001SFTQZ6,2025-08-27T19:34:09.161Z,2025-11-06
ABZPF,ABOITIZ POWER CORP,otc,us,OTC Link,OS,True,USD,,,,2021-09-28T00:12:36.275Z,2025-11-06
ABZPY,ABOITIZ POWER UNSP/ADR,otc,us,OTC Link,ADRC,True,USD,,BBG00329FLF2,BBG00329FM60,2025-04-04T05:02:01.298Z,2025-11-06
ABZT,ABLAZE TECHNOLOGIES INC,otc,us,OTC Link,CS,True,USD,,BBG000P67Y06,BBG001SL51D8,2023-10-11T21:27:44.159Z,2025-11-06
ACAGF,ARCANDOR AG,otc,us,Grey Market,OS,True,USD,,,,2024-10-14T06:47:03.364Z,2025-11-06
ACAI,SAFEPLUS INTL HLDGS,otc,us,OTC Link,CS,True,USD,,BBG000DR0QF1,BBG001SG17S4,2023-06-08T11:20:48.964Z,2025-11-06
ACAN,AMERICANN INC,otc,us,OTC Link,CS,True,USD,,BBG005806K26,BBG005806K35,2025-08-22T08:49:02.127Z,2025-11-06
ACASF,ACAST AB,otc,us,OTC Link,OS,True,USD,,,,2024-05-08T06:46:04.892Z,2025-11-06
ACAT,ACASIA TECHNOLOGY INC,otc,us,OTC Link,CS,True,USD,,,,2025-05-07T20:38:46.729Z,2025-11-06
ACAZF,ACADIAN TIMBER CORP ORD,otc,us,OTC Link,OS,True,USD,,BBG000WC4K26,BBG001SQ8714,2025-07-01T06:59:51.168Z,2025-11-06
ACBD,ANNABIDIOL CORP,otc,us,OTC Link,CS,True,USD,,BBG000DPBB84,BBG001S8HW91,2025-07-01T06:57:40.664Z,2025-11-06
ACBM,ARCO BIOMEDICAL CO LTD,otc,us,OTC Link,CS,True,USD,,BBG00BCHW204,BBG00BCHW213,2025-07-28T05:00:05.089Z,2025-11-06
ACCEF,ACCRETE INC,otc,us,Grey Market,OS,True,USD,,,,2025-07-18T17:56:14.301Z,2025-11-06
ACCFF,ACCORD FINCL CORP,otc,us,OTC Link,OS,True,USD,,BBG000QVHRH6,BBG001S6TRL9,2025-07-01T06:58:04.362Z,2025-11-06
ACCMF,AAC CLYDE SPACE AB,otc,us,OTC Link,OS,True,USD,,,,2025-08-11T13:11:33.369Z,2025-11-06
ACCR,ACCESS-POWER & CO INC,otc,us,OTC Link,CS,True,USD,,BBG000BBRX00,BBG001S5WSH0,2025-03-17T18:30:43.296Z,2025-11-06
ACCYY,ACCOR SA SPNS/ADR,otc,us,OTC Link,ADRC,True,USD,,BBG00878H9Z1,BBG00878HBS4,2025-04-04T05:02:01.49Z,2025-11-06
ACDBF,AC/DC BATTERY METALS INC,otc,us,OTC Link,OS,True,USD,,BBG01P11WQG9,BBG01MJJDB90,2025-08-12T20:06:12.588Z,2025-11-06
ACDSF,ASCENDAS RL EST INVT TR,otc,us,OTC Link,FUND,True,USD,,,,2025-07-01T06:58:51.645Z,2025-11-06
ACDVF,AIR CANADA INC VTG & VAR,otc,us,OTC Link,OS,True,USD,,BBG007HLSVZ2,BBG001SRFYR7,2025-09-16T17:53:38.337Z,2025-11-06
ACDXF,AMERICAN COPPER DEV CORP,otc,us,OTC Link,OS,True,USD,,BBG01BXY6T30,BBG011XP18L2,2025-05-05T13:03:29.094Z,2025-11-06
ACEEU,ACE ETHANOL LLC UNIT,otc,us,Grey Market,UNIT,True,USD,,BBG001QG7LY2,BBG001V1GJP4,2021-09-28T00:12:40.575Z,2025-11-06
ACEHF,ASPIRASI HIDUP INDONESIA,otc,us,OTC Link,OS,True,USD,,,,2024-07-19T08:47:51.64Z,2025-11-06
ACEJF,ACEA SPAR ITL,otc,us,OTC Link,OS,True,USD,,,,2023-01-23T16:43:41.635Z,2025-11-06
ACFL,AMC FINANCIAL HLDGS INC,otc,us,OTC Link,CS,True,USD,,BBG000CH55T0,BBG001SF2L95,2023-10-11T21:27:39.959Z,2025-11-06
ACGAF,ACG METALS LIMITED  A,otc,us,OTC Link,OS,True,USD,,,,2025-09-09T05:00:53.609Z,2025-11-06
ACGBF,AGRICULTURAL BANK OF CHIN,otc,us,OTC Link,OS,True,USD,,,,2025-07-01T06:59:53.406Z,2025-11-06
ACGBY,AGRICULTURAL B/C UNSP/ADR,otc,us,OTC Link,ADRC,True,USD,,BBG0016VGN13,BBG001TCMF10,2025-07-01T06:59:53.45Z,2025-11-06
ACGI,AMACORE GROUP INC A,otc,us,OTC Link,CS,True,USD,,BBG000BD53S6,BBG001S5WGS4,2023-10-11T21:27:42.559Z,2025-11-06
ACGP,ASSOCIATED CAPITAL GRP A,otc,us,OTC Link,CS,True,USD,,BBG008NZ8QC0,BBG008NZ8QB1,2025-09-05T08:49:28.902Z,2025-11-06
ACGX,ALLIANCE CREATIVE GRP,otc,us,OTC Link,CS,True,USD,,BBG000BT9JX6,BBG001SC1188,2025-08-19T06:58:23.976Z,2025-11-06
ACGYF,SUBSEA 7 SA ORD,otc,us,OTC Link,OS,True,USD,,,,2022-07-14T13:18:40.602Z,2025-11-06
ACHFF,ARCH BIOPARTNERS INC ORD,otc,us,OTC Link,OS,True,USD,,BBG000MBLL19,BBG001SFS5M7,2025-05-02T17:25:44.302Z,2025-11-06
ACHFS,ARRIVED HOMES LLC PEANUT,otc,us,Grey Market,OTHER,True,USD,,BBG01W6SZM67,BBG01W6SZN83,2025-07-18T08:51:29.857Z,2025-11-06
ACIBF,ACCION IBX 35 ETF FI UNIT,otc,us,OTC Link,UNIT,True,USD,,,,2024-09-11T06:46:03.262Z,2025-11-06
ACIRF,AIMS APAC REIT,otc,us,OTC Link,FUND,True,USD,,,,2025-07-01T06:59:53.166Z,2025-11-06
ACITF,ASIAN CITRUS HLDGS LTD,otc,us,OTC Link,CS,True,USD,,,,2025-07-01T06:57:38.064Z,2025-11-06
ACIXF,ACARIX AB,otc,us,OTC Link,OS,True,USD,,,,2025-05-23T21:45:20.572Z,2025-11-06
ACJJF,ACOM CO LTD JPY,otc,us,OTC Link,OS,True,USD,,,,2021-09-28T00:11:43.275Z,2025-11-06
ACKAF,ARCELIK A S,otc,us,OTC Link,CS,True,USD,,,,2025-09-04T09:54:25.603Z,2025-11-06
ACKAY,ARCELIK A S UNSP/ADR,otc,us,OTC Link,ADRC,True,USD,,BBG000RM39D4,BBG001T3TTH6,2025-09-04T09:53:44.706Z,2025-11-06
ACKDF,AUCKLAND INTL LTD ORD,otc,us,OTC Link,OS,True,USD,,,,2025-07-01T06:58:09.996Z,2025-11-06
ACLEW,ALTERNUS CLN EGY INC WT,otc,us,OTC Link,WARRANT,True,USD,,BBG01KT5Z6C6,,2025-08-22T06:56:29.172Z,2025-11-06
ACLIF,ACCELLERON INDS AG,otc,us,OTC Link,OS,True,USD,,,,2023-04-03T06:43:05.563Z,2025-11-06
ACLLF,ATCO LTD 1 NV CDA,otc,us,OTC Link,OS,True,USD,,BBG000KSL7D2,BBG001S5XPT2,2025-06-10T05:00:57.34Z,2025-11-06
ACLLY,ACCELLERON INDS U/ADR,otc,us,OTC Link,ADRC,True,USD,,BBG019PK8Q74,BBG019PK8R45,2025-04-04T05:02:02.293Z,2025-11-06
ACLNS,ARRIVED HOMES COLLINSTON,otc,us,Grey Market,OTHER,True,USD,,BBG01WHY0Z43,BBG01WHY1003,2025-08-05T08:52:02.992Z,2025-11-06
ACLTF,ATCO LTD,otc,us,OTC Link,OS,True,USD,,BBG000KSQJG8,BBG001S5XPV9,2025-05-14T17:03:11.899Z,2025-11-06
ACMB,AGRO CAPITAL MGMT CP,otc,us,OTC Link,CS,True,USD,,BBG005Y2NMK0,BBG005Y2NML9,2025-08-21T20:08:14.267Z,2025-11-06
ACMDY,ATLAS CONS MNG&DEV AT ADR,otc,us,OTC Link,ADRC,True,USD,,BBG004JQS4T3,BBG004JQS5K9,2023-10-11T21:28:02.459Z,2025-11-06
ACMIF,ALLIED CRITICAL METALS,otc,us,OTC Link,OS,True,USD,,BBG01V8W4H54,BBG00KG28R05,2025-06-30T05:00:49.187Z,2025-11-06
ACMLF,ASCOM HOLDING AG BERN,otc,us,OTC Link,OS,True,USD,,,,2021-09-28T00:10:19.475Z,2025-11-06
ACMMY,ACOM CO LTD ADR,otc,us,OTC Link,ADRC,True,USD,,BBG00SK8DYW4,BBG00SK8DZM2,2025-09-17T20:07:17.937Z,2025-11-06
ACMNF,ARC MINERALS LTD,otc,us,OTC Link,OS,True,USD,,,,2025-07-01T07:01:14.624Z,2025-11-06
ACMT,ACMAT CORP,otc,us,OTC Link,CS,True,USD,,BBG000BB25L5,BBG001S5NBP8,2025-08-06T19:27:04.37Z,2025-11-06
ACMTA,ACMAT CORP A,otc,us,OTC Link,CS,True,USD,,BBG000BB2LK1,BBG001S5NBQ7,2025-08-11T18:10:20.789Z,2025-11-06
ACNDF,ASCENDAS INDIA TRUST UNIT,otc,us,OTC Link,FUND,True,USD,,,,2025-07-01T06:58:56.128Z,2025-11-06
ACNE,ALICE CONSOL MINES INC,otc,us,OTC Link,CS,True,USD,,BBG000BPK2T3,BBG001SC93S4,2023-10-11T21:28:19.559Z,2025-11-06
ACNFF,AMSTERDAM COMMODITIES NV,otc,us,OTC Link,OS,True,USD,,,,2021-09-28T00:10:52.475Z,2025-11-06
ACNV,ACCELERA INNOVATIONS INC,otc,us,OTC Link,CS,True,USD,,BBG00325DVR7,BBG00325DWJ4,2023-10-11T21:28:09.159Z,2025-11-06
ACOLF,AND ST HD CO LTD,otc,us,OTC Link,OS,True,USD,,,,2025-09-04T11:48:39.357Z,2025-11-06
ACOPF,A2 MILK CO LTD,otc,us,OTC Link,OS,True,USD,,,,2025-07-01T06:57:58.196Z,2025-11-06
ACOPY,THE A2 MILK CO UNSP/ADR,otc,us,OTC Link,ADRC,True,USD,,BBG00P35STQ7,BBG00P35SVG3,2025-07-01T07:00:47.044Z,2025-11-06
ACPIF,AC ENERGY CORP,otc,us,OTC Link,OS,True,USD,,,,2025-08-06T16:59:58.451Z,2025-11-06
ACPS,AC PARTNERS INC,otc,us,OTC Link,CS,True,USD,,BBG000BFLVZ3,BBG001S8V1Z4,2025-07-29T15:10:30.935Z,2025-11-06
ACRB,ASIA CARBON INDUSTRIES,otc,us,OTC Link,CS,True,USD,,BBG001925RD4,BBG001TG0WP2,2023-10-11T21:27:56.459Z,2025-11-06
ACRFF,ACCOR SA,otc,us,OTC Link,OS,True,USD,,,,2023-10-11T06:41:08.759Z,2025-11-06
ACRG,AMERICAN CLEAN RESOURCES,otc,us,OTC Link,CS,True,USD,,BBG000BLVNV1,BBG001SB6QF2,2025-09-10T05:00:10.103Z,2025-11-06
ACRL,ATACAMA RESOURCES INTL,otc,us,OTC Link,CS,True,USD,,BBG00C3RJL03,BBG00C3RJL12,2025-08-07T06:56:26.298Z,2025-11-06
ACRU,AMERICREW INC,otc,us,OTC Link,CS,True,USD,,BBG000CJM4Y4,BBG001SC76K7,2024-05-03T08:45:12.873Z,2025-11-06
ACRXF,ACERINOX SA,otc,us,OTC Link,OS,True,USD,,,,2023-07-31T12:30:12.52Z,2025-11-06
ACSAF,ACS ACTIVIDADES DE CONSTR,otc,us,OTC Link,OS,True,USD,,,,2022-07-12T18:33:57.751Z,2025-11-06
ACSAY,ACS ACTIVIDADS CNS UN/ADR,otc,us,OTC Link,ADRC,True,USD,,BBG000GM1DD9,BBG001T3V2V6,2025-04-04T05:02:02.814Z,2025-11-06
ACSKF,ARCLANDS CORP,otc,us,OTC Link,OS,True,USD,,,,2024-07-10T14:01:37.304Z,2025-11-06
ACSYF,ACCSYS TECHNOLOGIES PLC,otc,us,OTC Link,OS,True,USD,,,,2025-07-01T06:59:33.21Z,2025-11-06
ACTL,ARTEC GLOBAL MEDIA INC,otc,us,OTC Link,CS,True,USD,,BBG0045KJ1N3,BBG0045KJ1P1,2023-10-11T21:28:01.859Z,2025-11-06
